ensembl_id,symbol,name,overall,dt_literature,dt_affected_pathway,dt_genetic_association,ds_uniprot_variants,ds_genomics_england,ds_eva,ds_gwas_credible_sets,ds_clingen,ds_orphanet,ds_uniprot_literature,ds_crispr_screen,ds_europepmc,ds_gene_burden,ds_gene2phenotype,dt_somatic_mutation,ds_eva_somatic,dt_known_drug,dt_rna_expression,ds_chembl,ds_expression_atlas,dt_animal_model,ds_impc
ENSG00000147246,HTR2C,5-hydroxytryptamine receptor 2C,0.46197655882774800,0.025583754399489100,0.48342701495223700,,,,,,,,,0.48342701495223700,0.025583754399489100,,,,,0.6383273374922020,0.01309926822309060,0.6383273374922020,0.01309926822309060,,
ENSG00000165733,BMS1,BMS1 ribosome biogenesis factor,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000064419,TNPO3,transportin 3,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000103174,NAGPA,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000157020,SEC13,"SEC13 homolog, nuclear pore and COPII component",0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000112159,MDN1,midasin AAA ATPase 1,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000010244,ZNF207,zinc finger protein 207,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000181789,COPG1,coat protein complex I subunit gamma 1,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000163719,MTMR14,myotubularin related protein 14,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000134824,FADS2,fatty acid desaturase 2,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000115524,SF3B1,splicing factor 3b subunit 1,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000065328,MCM10,minichromosome maintenance 10 replication initiation factor,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000186185,KIF18B,kinesin family member 18B,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000129083,COPB1,coat protein complex I subunit beta 1,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000184432,COPB2,coat protein complex I subunit beta 2,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000109111,SUPT6H,"SPT6 homolog, histone chaperone and transcription elongation factor",0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000204569,PPP1R10,protein phosphatase 1 regulatory subunit 10,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000119285,HEATR1,HEAT repeat containing 1,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000135521,LTV1,LTV1 ribosome biogenesis factor,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000171566,PLRG1,pleiotropic regulator 1,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000155561,NUP205,nucleoporin 205,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000168297,PXK,PX domain containing serine/threonine kinase like,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000122218,COPA,coat protein complex I subunit alpha,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000150990,DHX37,DEAH-box helicase 37,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000138756,BMP2K,BMP2 inducible kinase,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000119616,FCF1,FCF1 rRNA-processing protein,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000182004,SNRPE,small nuclear ribonucleoprotein polypeptide E,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000048162,NOP16,NOP16 nucleolar protein,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000100028,SNRPD3,small nuclear ribonucleoprotein D3 polypeptide,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000130810,PPAN,peter pan homolog,0.4619748183558770,,0.7599134970145260,,,,,,,,,0.7599134970145260,,,,,,,,,,,
ENSG00000067533,RRP15,ribosomal RNA processing 15 homolog,0.46188830355999900,,0.7597711867446440,,,,,,,,,0.7597711867446440,,,,,,,,,,,
ENSG00000107862,GBF1,golgi brefeldin A resistant guanine nucleotide exchange factor 1,0.4607837754530210,0.2188550871401840,0.7470115675219,,,,,,,,,0.7470115675219,0.2188550871401840,,,,,,,,,,
ENSG00000042753,AP2S1,adaptor related protein complex 2 subunit sigma 1,0.46041117282038700,,0.7573414188411010,,,,,,,,,0.7573414188411010,,,,,,,,,,,
ENSG00000278540,ACACA,acetyl-CoA carboxylase alpha,0.459921094358024,,0.756535276983691,,,,,,,,,0.756535276983691,,,,,,,,,,,
ENSG00000184967,NOC4L,nucleolar complex associated 4 homolog,0.4594322460947270,,0.7557311587103320,,,,,,,,,0.7557311587103320,,,,,,,,,,,
ENSG00000198554,WDHD1,WD repeat and HMG-box DNA binding protein 1,0.4594322460947270,,0.7557311587103320,,,,,,,,,0.7557311587103320,,,,,,,,,,,
ENSG00000131238,PPT1,palmitoyl-protein thioesterase 1,0.45908139090576100,0.03647584785669730,0.7533302361731720,,,,,,,,,0.7533302361731720,0.03647584785669730,,,,,,,,,,
ENSG00000117411,B4GALT2,"beta-1,4-galactosyltransferase 2",0.4579725560186720,,0.7533300793740170,,,,,,,,,0.7533300793740170,,,,,,,,,,,
ENSG00000116991,SIPA1L2,signal induced proliferation associated 1 like 2,0.4575026382673010,0.15198840306203300,,0.7446531862629040,,,,0.7446531862629040,,,,,0.15198840306203300,,,,,,0.013702227269322300,,0.013702227269322300,,
ENSG00000109606,DHX15,DEAH-box helicase 15,0.4570579112078620,,0.7423528399300400,0.03789087272805040,,,,0.03789087272805040,,,,0.7423528399300400,,,,,,,,,,,
ENSG00000145675,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1,0.4567024619017110,0.15806200737902100,0.7431244813030990,,,,,,,,,0.7431244813030990,0.15806200737902100,,,,,,0.00959801947879622,,0.00959801947879622,,
ENSG00000062598,ELMO2,engulfment and cell motility 2,0.45604266554808800,,0.7501555560924750,,,,,,,,,0.7501555560924750,,,,,,,,,,,
ENSG00000065518,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,0.45545293047442700,0.012158615952232400,0.7185187553305300,,,,,,,,,0.7185187553305300,0.012158615952232400,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000073060,SCARB1,scavenger receptor class B member 1,0.45516797379154000,,0.7487167545710130,,,,,,,,,0.7487167545710130,,,,,,,,,,,
ENSG00000106799,TGFBR1,transforming growth factor beta receptor 1,0.4550552578485970,0.030396539880581100,0.7470115184097130,,,,,,,,,0.7470115184097130,0.030396539880581100,,,,,,,,,,
ENSG00000137876,RSL24D1,ribosomal L24 domain containing 1,0.4546073984531160,,0.7477946507055290,,,,,,,,,0.7477946507055290,,,,,,,,,,,
ENSG00000128567,PODXL,podocalyxin like,0.45418943574279100,0.18440567527552500,,0.5944073839113900,,,0.5403137291104660,,,0.607930797611621,,,0.18440567527552500,,,,,,,,,,
ENSG00000112530,PACRG,parkin coregulated,0.4532617797806140,0.07160292531644890,,0.742001063900441,,,0.742001063900441,,,,,,0.07160292531644890,,,,,,,,,,
ENSG00000189157,FAM47E,family with sequence similarity 47 member E,0.4524438384561670,0.07436165403493010,,0.7405176760946230,,,,0.7405176760946230,,,,,0.07436165403493010,,,,,,,,,,
ENSG00000078070,MCCC1,methylcrotonyl-CoA carboxylase subunit 1,0.45242192847839800,0.3762388203066210,,0.7253877775313020,,,,0.7253877775313020,,,,,0.3762388203066210,,,,,,,,,,
ENSG00000180530,NRIP1,nuclear receptor interacting protein 1,0.45227919924503300,,0.722099225665184,0.08746285652174290,,,,0.08746285652174290,,,,0.722099225665184,,,,,,,,,,,
ENSG00000127947,PTPN12,protein tyrosine phosphatase non-receptor type 12,0.4522385494312290,,0.7438980739385790,,,,,,,,,0.7438980739385790,,,,,,,,,,,
ENSG00000109270,LAMTOR3,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",0.451993023774034,,0.743494202876018,,,,,,,,,0.743494202876018,,,,,,,,,,,
ENSG00000188428,BLOC1S5,biogenesis of lysosomal organelles complex 1 subunit 5,0.45185352386994800,0.01823792392834860,0.7423528399300400,,,,,,,,,0.7423528399300400,0.01823792392834860,,,,,,,,,,
ENSG00000086189,DIMT1,DIM1 rRNA methyltransferase and ribosome maturation factor,0.4512991540879210,,0.7423528399300400,,,,,,,,,0.7423528399300400,,,,,,,,,,,
ENSG00000132842,AP3B1,adaptor related protein complex 3 subunit beta 1,0.4512991540879210,,0.7423528399300400,,,,,,,,,0.7423528399300400,,,,,,,,,,,
ENSG00000100241,SBF1,SET binding factor 1,0.45036441949062900,,0.7408152724947910,,,,,,,,,0.7408152724947910,,,,,,,,,,,
ENSG00000163399,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,0.44758780934765500,,0.7362479596462190,,,,,,,,,0.7362479596462190,,,,,,,,,,,
ENSG00000167447,SMG8,SMG8 nonsense mediated mRNA decay factor,0.4471290296464370,,0.7354933018742830,,,,,,,,,0.7354933018742830,,,,,,,,,,,
ENSG00000205339,IPO7,importin 7,0.44544164365021700,,0.7327176800389520,,,,,,,,,0.7327176800389520,,,,,,,,,,,
ENSG00000141499,WRAP53,WD repeat containing antisense to TP53,0.443500770651178,,0.7295250913320400,,,,,,,,,0.7295250913320400,,,,,,,,,,,
ENSG00000125743,SNRPD2,small nuclear ribonucleoprotein D2 polypeptide,0.4430524239448080,,0.7287875950444180,,,,,,,,,0.7287875950444180,,,,,,,,,,,
ENSG00000156471,PTDSS1,phosphatidylserine synthase 1,0.4427760305847630,0.015198269940290500,0.727318235507153,,,,,,,,,0.727318235507153,0.015198269940290500,,,,,,0.011465997767130300,,0.011465997767130300,,
ENSG00000160551,TAOK1,TAO kinase 1,0.44234734279282500,0.01823792392834860,0.7267158938919870,,,,,,,,,0.7267158938919870,0.01823792392834860,,,,,,,,,,
ENSG00000176444,CLK2,CDC like kinase 2,0.44075630946181300,,0.7250106610709860,,,,,,,,,0.7250106610709860,,,,,,,,,,,
ENSG00000137275,RIPK1,receptor interacting serine/threonine kinase 1,0.4396380646585800,0.7166599205257870,0.6873382372551740,,,,,,,,,0.6873382372551740,0.7166599205257870,,,,,,,,,,
ENSG00000123384,LRP1,LDL receptor related protein 1,0.43863584863183900,0.16988302215115400,0.7130285129112900,,,,,,,,,0.7130285129112900,0.16988302215115400,,,,,,,,,,
ENSG00000143631,FLG,filaggrin,0.4374468357946190,0.030396539880581100,,0.7180470011930230,,,,0.7180470011930230,,,,,0.030396539880581100,,,,,,,,,,
ENSG00000035928,RFC1,replication factor C subunit 1,0.43647760559941300,0.6810074159903920,,0.6839221473130740,,,0.6839221473130740,,,,,,0.6810074159903920,,,,,,,,,,
ENSG00000198888,MT-ND1,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,0.43610185442006400,0.13660869423880000,,0.6839221473130740,,,0.6839221473130740,,,,,,0.13660869423880000,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000165646,SLC18A2,solute carrier family 18 member A2,0.4356996225060460,0.6083910366948200,0.6776205582007520,,,,,,,,,0.6776205582007520,0.6083910366948200,,,,,,0.04599486663920310,,0.04599486663920310,0.3634987108585890,0.3634987108585890
ENSG00000151229,SLC2A13,solute carrier family 2 member 13,0.4354703496159590,0.07126299905336230,,0.7095192504450650,,,,0.7095192504450650,,,,,0.07126299905336230,,,,,,0.10425571715263000,,0.10425571715263000,,
ENSG00000104643,MTMR9,myotubularin related protein 9,0.4351337687109990,,0.6927175546894150,,,,,,,,,0.6927175546894150,,,,,,,,,,0.46088907566880100,0.46088907566880100
ENSG00000083093,PALB2,partner and localizer of BRCA2,0.4350562889264990,,,0.7156345601106330,,,,,,,,,,0.7156345601106330,,,,,,,,,
ENSG00000104549,SQLE,squalene epoxidase,0.43475199896113500,,0.7151340262232910,,,,,,,,,0.7151340262232910,,,,,,,,,,,
ENSG00000181029,TRAPPC5,trafficking protein particle complex subunit 5,0.4347519297404280,,0.7151339123604840,,,,,,,,,0.7151339123604840,,,,,,,,,,,
ENSG00000145604,SKP2,S-phase kinase associated protein 2,0.434313838892612,0.012158615952232400,0.7138053553838120,,,,,,,,,0.7138053553838120,0.012158615952232400,,,,,,,,,,
ENSG00000152904,GGPS1,geranylgeranyl diphosphate synthase 1,0.43272191093279200,0.030396539880581100,0.7102748585735190,,,,,,,,,0.7102748585735190,0.030396539880581100,,,,,,,,,,
ENSG00000153086,ACMSD,aminocarboxymuconate semialdehyde decarboxylase,0.4315502782243530,0.36300383227269500,,0.6917172471142370,,,,0.6917172471142370,,,,,0.36300383227269500,,,,,,,,,,
ENSG00000080854,IGSF9B,immunoglobulin superfamily member 9B,0.42940311727819700,0.012158615952232400,,0.7057275912144230,,,,0.7057275912144230,,,,,0.012158615952232400,,,,,,,,,,
ENSG00000145741,BTF3,basic transcription factor 3,0.4275241302723830,,0.703244731064782,,,,,,,,,0.703244731064782,,,,,,,,,,,
ENSG00000010322,NISCH,nischarin,0.4270495361060360,0.024823840902474500,0.7012228676534240,,,,,,,,,0.7012228676534240,0.024823840902474500,,,,,,,,,,
ENSG00000152782,PANK1,pantothenate kinase 1,0.426929545280031,0.5326193080497080,0.6674009099025410,0.07411327736417320,,,,0.07411327736417320,,,,0.6674009099025410,0.5326193080497080,,,,,,,,,,
ENSG00000150712,MTMR12,myotubularin related protein 12,0.4253095044537730,,0.6996018397565770,,,,,,,,,0.6996018397565770,,,,,,,,,,,
ENSG00000130005,GAMT,guanidinoacetate N-methyltransferase,0.42501683288740700,,,0.6991204172533640,,,0.6991204172533640,,,,,,,,,,,,,,,,
ENSG00000090060,PAPOLA,poly(A) polymerase alpha,0.424912022732862,0.024317231904464800,0.6972510569043360,,,,,,,,,0.6972510569043360,0.024317231904464800,,,,,,0.02164923036624030,,0.02164923036624030,,
ENSG00000030066,NUP160,nucleoporin 160,0.4240722022491340,,0.6975665715821390,,,,,,,,,0.6975665715821390,,,,,,,,,,,
ENSG00000115112,TFCP2L1,transcription factor CP2 like 1,0.42366492363460600,,0.6968966291871700,,,,,,,,,0.6968966291871700,,,,,,,,,,,
ENSG00000163788,SNRK,SNF related kinase,0.4234983394351970,,0.6966226108283970,,,,,,,,,0.6966226108283970,,,,,,,,,,,
ENSG00000031823,RANBP3,RAN binding protein 3,0.42285357404700000,0.012158615952232400,0.6949540899262360,,,,,,,,,0.6949540899262360,0.012158615952232400,,,,,,,,,,
ENSG00000004468,CD38,CD38 molecule,0.42185784398713900,0.40904513025072100,,0.6734718638717120,,,,0.6734718638717120,,,,,0.40904513025072100,,,,,,,,,,
ENSG00000179218,CALR,calreticulin,0.42129973523409100,0.11292726400841700,0.687359710663993,,,,,,,,,0.687359710663993,0.11292726400841700,,,,,,,,,,
ENSG00000197915,HRNR,hornerin,0.42070695142662300,0.012158615952232400,,0.69142305871543,,,,0.69142305871543,,,,,0.012158615952232400,,,,,,,,,,
ENSG00000196876,SCN8A,sodium voltage-gated channel alpha subunit 8,0.4205363724078190,0.10030858160591700,,,,,,,,,,,0.10030858160591700,,,,,0.655636478257533,,0.655636478257533,,0.6776968426185440,0.6776968426185440
ENSG00000155657,TTN,titin,0.4199142723640910,0.04255515583281350,0.6885993348541150,,,,,,,,,0.6885993348541150,0.04255515583281350,,,,,,,,,,
ENSG00000167658,EEF2,eukaryotic translation elongation factor 2,0.41788666465265,0.34927133810822500,0.6699282650175680,,,,,,,,,0.6699282650175680,0.34927133810822500,,,,,,,,,,
ENSG00000065000,AP3D1,adaptor related protein complex 3 subunit delta 1,0.4174836045082130,,0.6867288285909880,,,,,,,,,0.6867288285909880,,,,,,,,,,,
ENSG00000162065,TBC1D24,TBC1 domain family member 24,0.41651649622965900,0.024317231904464800,,0.6839221473130740,,,0.6839221473130740,,,,,,0.024317231904464800,,,,,,,,,,
ENSG00000144285,SCN1A,sodium voltage-gated channel alpha subunit 1,0.41570762787738900,0.16152383553208800,,,,,,,,,,,0.16152383553208800,,,,,0.655636478257533,0.009415198192735840,0.655636478257533,0.009415198192735840,0.4892779017274840,0.4892779017274840
ENSG00000158715,SLC45A3,solute carrier family 45 member 3,0.4156448252621140,0.01823792392834860,,0.6827922801589490,,,,0.6827922801589490,,,,,0.01823792392834860,,,,,,,,,,
ENSG00000143398,PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,0.4138555996493770,,0.6807610360838630,,,,,,,,,0.6807610360838630,,,,,,,,,,,
ENSG00000152128,TMEM163,transmembrane protein 163,0.4125975471244840,0.19917176612992100,,0.6687330469017490,,,,0.6687330469017490,,,,,0.19917176612992100,,,,,,,,,,
ENSG00000117280,RAB29,"RAB29, member RAS oncogene family",0.41142296448266500,0.3089844228840950,,0.6613103148079520,,,,0.6613103148079520,,,,,0.3089844228840950,,,,,,,,,,
ENSG00000160948,VPS28,VPS28 subunit of ESCRT-I,0.4104109009779010,,0.6750947683359410,,,,,,,,,0.6750947683359410,,,,,,,,,,,
ENSG00000179335,CLK3,CDC like kinase 3,0.4099922479076300,,0.6744061158249720,,,,,,,,,0.6744061158249720,,,,,,,,,,,
ENSG00000008516,MMP25,matrix metallopeptidase 25,0.40829225226449000,,0.6716097520779480,,,,,,,,,0.6716097520779480,,,,,,,,,,,
ENSG00000143171,RXRG,retinoid X receptor gamma,0.4073348764834030,,0.6548366716742820,,,,,,,,,0.6548366716742820,,,,,,0.06079307976116210,,0.06079307976116210,,,
ENSG00000103460,TOX3,TOX high mobility group box family member 3,0.4057341111651490,0.14590339142678900,,0.6598250783160840,,,,0.6598250783160840,,,,,0.14590339142678900,,,,,,0.012670034836333300,,0.012670034836333300,,
ENSG00000204120,GIGYF2,GRB10 interacting GYF protein 2,0.40436139732957200,0.5177177402631820,,0.46297701930618300,0.4642834532278390,0.3799567485072630,0.48181311164025600,,,,0.3039653988058110,,0.5177177402631820,,,,,,,,,0.34250821137438700,0.34250821137438700
ENSG00000130203,APOE,apolipoprotein E,0.403914611809657,0.9389630048993690,0.26700204627896800,0.5767925098145040,,,,0.5767925098145040,,,,0.26700204627896800,0.9389630048993690,,,,,,,,,,
ENSG00000071243,ING3,inhibitor of growth family member 3,0.402255164135787,,0.6616792005210590,,,,,,,,,0.6616792005210590,,,,,,,,,,,
ENSG00000043591,ADRB1,adrenoceptor beta 1,0.40129740884005900,0.15793535512951900,,,,,,,,,,,0.15793535512951900,,,,,0.6522069980284400,,0.6522069980284400,,,
ENSG00000153253,SCN3A,sodium voltage-gated channel alpha subunit 3,0.4011021490715560,0.06991204172533640,,,,,,,,,,,0.06991204172533640,,,,,0.655636478257533,0.029272407687386600,0.655636478257533,0.029272407687386600,,
ENSG00000069275,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1,0.4008142053443120,0.39191881749698600,,0.639712991850703,,,,0.639712991850703,,,,,0.39191881749698600,,,,,,,,,,
ENSG00000136531,SCN2A,sodium voltage-gated channel alpha subunit 2,0.40078596446926100,0.06839221473130740,,,,,,,,,,,0.06839221473130740,,,,,0.655636478257533,0.009287533638566580,0.655636478257533,0.009287533638566580,,
ENSG00000178394,HTR1A,5-hydroxytryptamine receptor 1A,0.4004369785001730,0.1943855692342200,,,,,,,,,,,0.1943855692342200,,,,,0.648969144749237,,0.648969144749237,,,
ENSG00000183873,SCN5A,sodium voltage-gated channel alpha subunit 5,0.40042950644380000,0.06079307976116210,,,,,,,,,,,0.06079307976116210,,,,,0.655636478257533,,0.655636478257533,,,
ENSG00000155961,RAB39B,"RAB39B, member RAS oncogene family",0.3994715804236340,0.55108603641357,,0.6295461148600340,,,0.6295461148600340,,,,,,0.55108603641357,,,,,,,,,,
ENSG00000169432,SCN9A,sodium voltage-gated channel alpha subunit 9,0.3992745693979100,0.02279740491043580,,,,,,,,,,,0.02279740491043580,,,,,0.655636478257533,,0.655636478257533,,,
ENSG00000136546,SCN7A,sodium voltage-gated channel alpha subunit 7,0.398951187025061,0.012158615952232400,,,,,,,,,,,0.012158615952232400,,,,,0.655636478257533,,0.655636478257533,,,
ENSG00000185313,SCN10A,sodium voltage-gated channel alpha subunit 10,0.39858160717037600,,,,,,,,,,,,,,,,,0.655636478257533,,0.655636478257533,,,
ENSG00000168356,SCN11A,sodium voltage-gated channel alpha subunit 11,0.39858160717037600,,,,,,,,,,,,,,,,,0.655636478257533,,0.655636478257533,,,
ENSG00000007314,SCN4A,sodium voltage-gated channel alpha subunit 4,0.39858160717037600,,,,,,,,,,,,,,,,,0.655636478257533,,0.655636478257533,,,
ENSG00000130783,CCDC62,coiled-coil domain containing 62,0.39839930946622400,0.22968215141631500,,0.6438525048058170,,,,0.6438525048058170,,,,,0.22968215141631500,,,,,,,,,,
ENSG00000198786,MT-ND5,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,0.39839899000664700,0.08147157558273200,,0.6231290675519120,,,0.6231290675519120,,,,,,0.08147157558273200,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000112425,EPM2A,"EPM2A glucan phosphatase, laforin",0.39834606167660400,,0.6552490238059780,,,,,,,,,0.6552490238059780,,,,,,,,,,,
ENSG00000115828,QPCT,glutaminyl-peptide cyclotransferase,0.39834057844157600,0.06079307976116210,0.6522003503126580,,,,,,,,,0.6522003503126580,0.06079307976116210,,,,,,,,,,
ENSG00000166912,MTMR10,myotubularin related protein 10,0.39713959239432500,,0.6532644734475840,,,,,,,,,0.6532644734475840,,,,,,,,,,,
ENSG00000163288,GABRB1,gamma-aminobutyric acid type A receptor subunit beta1,0.3962563339179850,,0.607930797611621,,,,,,,,,0.607930797611621,,,,,,0.17552313084375500,,0.17552313084375500,,,
ENSG00000107651,SEC23IP,SEC23 interacting protein,0.3942540422786960,0.03495602086266820,,0.6467701615730110,,,,0.6467701615730110,,,,,0.03495602086266820,,,,,,,,,,
ENSG00000091140,DLD,dihydrolipoamide dehydrogenase,0.39223419761699100,0.14085082394506000,0.6378882128927300,,,,,,,,,0.6378882128927300,0.14085082394506000,,,,,,0.011912284382742900,,0.011912284382742900,,
ENSG00000151929,BAG3,BAG cochaperone 3,0.39168988803521600,0.5518967660667780,,0.6162535331563580,,,,0.6162535331563580,,,,,0.5518967660667780,,,,,,0.020328845854880800,,0.020328845854880800,,
ENSG00000156467,UQCRB,ubiquinol-cytochrome c reductase binding protein,0.39115961738366400,0.03343619386863920,0.6417560589396650,,,,,,,,,0.6417560589396650,0.03343619386863920,,,,,,,,,,
ENSG00000172977,KAT5,lysine acetyltransferase 5,0.3909103781706100,0.7131308565767810,0.6073613462242900,,,,,,,,,0.6073613462242900,0.7131308565767810,,,,,,,,,,
ENSG00000165264,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6,0.38865225869661400,0.043925242149876000,0.607930797611621,,,,,,,,,0.607930797611621,0.043925242149876000,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000108576,SLC6A4,solute carrier family 6 member 4,0.38856570759411600,0.38436239741384200,,,,,,,,,,,0.38436239741384200,,,,,0.6199429641222140,,0.6199429641222140,,,
ENSG00000140990,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,0.38826416956042800,0.015198269940290500,0.607930797611621,,,,,,,,,0.607930797611621,0.015198269940290500,,,,,0.12158615952232400,,0.12158615952232400,,,
ENSG00000151490,PTPRO,protein tyrosine phosphatase receptor type O,0.38805884741893700,0.607930797611621,0.607930797611621,,,,,,,,,0.607930797611621,0.607930797611621,,,,,,,,,,
ENSG00000181467,RAP2B,"RAP2B, member of RAS oncogene family",0.38791879451561900,,0.6380969611008950,,,,,,,,,0.6380969611008950,,,,,,,,,,,
ENSG00000071054,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,0.3874817933875590,0.012158615952232400,,0.6367701966304760,,,,0.6367701966304760,,,,,0.012158615952232400,,,,,,,,,,
ENSG00000060566,CREB3L3,cAMP responsive element binding protein 3 like 3,0.38740467232137700,,0.6372512691302610,,,,,,,,,0.6372512691302610,,,,,,,,,,,
ENSG00000213380,COG8,component of oligomeric golgi complex 8,0.38730446790706000,,0.6370864404775420,,,,,,,,,0.6370864404775420,,,,,,,,,,,
ENSG00000173145,NOC3L,NOC3 like DNA replication regulator,0.38563381679235300,,0.6343383462515690,,,,,,,,,0.6343383462515690,,,,,,,,,,,
ENSG00000159082,SYNJ1,synaptojanin 1,0.385263789468949,0.49306771479996800,,0.607930797611621,,,,,,0.607930797611621,,,0.49306771479996800,,,,,,0.05154732226225890,,0.05154732226225890,,
ENSG00000135047,CTSL,cathepsin L,0.3848656329704390,0.5028788916695920,0.607930797611621,,,,,,,,,0.607930797611621,0.5028788916695920,,,,,,,,,,
ENSG00000127415,IDUA,alpha-L-iduronidase,0.3839261169448990,0.04078202433977960,,0.6129900096811780,,,,0.6129900096811780,,,,,0.04078202433977960,,,,,,,,,0.35266065569450100,0.35266065569450100
ENSG00000100300,TSPO,translocator protein,0.38335900237875500,0.8330616830811100,0.5889433651208590,,,,,,,,,0.5889433651208590,0.8330616830811100,,,,,,,,,,
ENSG00000173163,COMMD1,copper metabolism domain containing 1,0.38228389150111800,0.08511031166562700,,0.6245724579344250,,,,0.6245724579344250,,,,,0.08511031166562700,,,,,,,,,,
ENSG00000177169,ULK1,unc-51 like autophagy activating kinase 1,0.37979302639888200,0.3359978390403880,0.607930797611621,,,,,,,,,0.607930797611621,0.3359978390403880,,,,,,,,,,
ENSG00000061938,TNK2,tyrosine kinase non receptor 2,0.3794112790305150,0.46893079813104400,0.374253953748334,0.5201185712899420,,,0.5201185712899420,,,,,0.374253953748334,0.46893079813104400,,,,,,,,,,
ENSG00000173039,RELA,"RELA proto-oncogene, NF-kB subunit",0.37909940567177000,0.3131787704938680,0.607930797611621,,,,,,,,,0.607930797611621,0.3131787704938680,,,,,,,,,,
ENSG00000131979,GCH1,GTP cyclohydrolase 1,0.37888484185373400,0.8362912274076190,,0.5809640825603270,,,,0.5809640825603270,,,,,0.8362912274076190,,,,,,0.020616795784467300,,0.020616795784467300,,
ENSG00000118260,CREB1,cAMP responsive element binding protein 1,0.37878880734863200,0.3029605573565170,0.607930797611621,,,,,,,,,0.607930797611621,0.3029605573565170,,,,,,,,,,
ENSG00000068366,ACSL4,acyl-CoA synthetase long chain family member 4,0.3786834830596620,0.29362453377930600,0.607930797611621,,,,,,,,,0.607930797611621,0.29362453377930600,,,,,,0.013209782449732600,,0.013209782449732600,,
ENSG00000132670,PTPRA,protein tyrosine phosphatase receptor type A,0.3773570980906520,0.25585949705147100,0.607930797611621,,,,,,,,,0.607930797611621,0.25585949705147100,,,,,,,,,,
